dataset_type,user_id,full_name,username,role,department,access_level,timestamp,date,ip_address,login_time,session_duration_minutes,command_type,resource_accessed,privilege_level,event_frequency
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-05 08:56:00,2026-04-05,192.168.1.10,08:26:00,60,login,logs,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-05 09:05:00,2026-04-05,192.168.1.30,09:05:00,470,login,logs,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-05 09:06:00,2026-04-05,192.168.1.10,08:26:00,60,journalctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-05 09:16:00,2026-04-05,192.168.1.10,08:26:00,60,logout,logs,3,6
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-05 09:17:00,2026-04-05,192.168.1.20,09:17:00,75,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-05 09:27:00,2026-04-05,192.168.1.20,09:17:00,75,export report,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-05 09:37:00,2026-04-05,192.168.1.20,09:17:00,75,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-05 09:47:00,2026-04-05,192.168.1.20,09:17:00,75,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-05 09:57:00,2026-04-05,192.168.1.20,09:17:00,75,python3 analysis.py,system,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-05 10:03:00,2026-04-05,192.168.1.30,09:05:00,470,login,logs,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-05 10:07:00,2026-04-05,192.168.1.20,09:17:00,75,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-05 10:17:00,2026-04-05,192.168.1.20,09:17:00,75,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-05 11:01:00,2026-04-05,192.168.1.30,09:05:00,470,open file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-05 11:59:00,2026-04-05,192.168.1.30,09:05:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-05 12:57:00,2026-04-05,192.168.1.30,09:05:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-05 13:55:00,2026-04-05,192.168.1.30,09:05:00,470,save file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-05 14:53:00,2026-04-05,192.168.1.30,09:05:00,470,edit file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-05 15:51:00,2026-04-05,192.168.1.30,09:05:00,470,logout,logs,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 08:28:00,2026-04-06,192.168.1.10,08:28:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 08:38:00,2026-04-06,192.168.1.10,08:28:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 08:48:00,2026-04-06,192.168.1.10,08:28:00,60,apt update,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 08:58:00,2026-04-06,192.168.1.10,08:28:00,60,top,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 09:08:00,2026-04-06,192.168.1.10,08:28:00,60,apt update,system,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-06 09:09:00,2026-04-06,192.168.1.30,09:09:00,470,login,logs,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 09:18:00,2026-04-06,192.168.1.10,08:28:00,60,logout,logs,3,6
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 09:20:00,2026-04-06,192.168.1.20,09:20:00,75,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 09:30:00,2026-04-06,192.168.1.20,09:20:00,75,export report,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 09:40:00,2026-04-06,192.168.1.20,09:20:00,75,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 09:50:00,2026-04-06,192.168.1.20,09:20:00,75,export report,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 10:00:00,2026-04-06,192.168.1.20,09:20:00,75,export report,system,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-06 10:07:00,2026-04-06,192.168.1.30,09:09:00,470,save file,documents,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 10:10:00,2026-04-06,192.168.1.20,09:20:00,75,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 10:20:00,2026-04-06,192.168.1.20,09:20:00,75,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-06 11:05:00,2026-04-06,192.168.1.30,09:09:00,470,open file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-06 12:03:00,2026-04-06,192.168.1.30,09:09:00,470,save file,documents,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 12:57:00,2026-04-06,192.168.1.20,12:57:00,60,login,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-06 13:01:00,2026-04-06,192.168.1.30,09:09:00,470,edit file,documents,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 13:05:00,2026-04-06,192.168.1.20,12:57:00,60,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 13:13:00,2026-04-06,192.168.1.20,12:57:00,60,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 13:21:00,2026-04-06,192.168.1.20,12:57:00,60,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 13:29:00,2026-04-06,192.168.1.20,12:57:00,60,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 13:37:00,2026-04-06,192.168.1.20,12:57:00,60,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 13:45:00,2026-04-06,192.168.1.20,12:57:00,60,logout,logs,2,7
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 13:59:00,2026-04-06,192.168.1.10,13:59:00,30,login,logs,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-06 13:59:00,2026-04-06,192.168.1.30,09:09:00,470,open file,documents,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 14:04:00,2026-04-06,192.168.1.10,13:59:00,30,apt upgrade,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 14:09:00,2026-04-06,192.168.1.10,13:59:00,30,journalctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 14:14:00,2026-04-06,192.168.1.10,13:59:00,30,apt upgrade,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 14:19:00,2026-04-06,192.168.1.10,13:59:00,30,htop,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 14:24:00,2026-04-06,192.168.1.10,13:59:00,30,logout,logs,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-06 14:57:00,2026-04-06,192.168.1.30,09:09:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-06 15:55:00,2026-04-06,192.168.1.30,09:09:00,470,logout,logs,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 15:57:00,2026-04-06,192.168.1.20,15:57:00,35,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 16:02:00,2026-04-06,192.168.1.20,15:57:00,35,cat /var/log/syslog,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 16:07:00,2026-04-06,192.168.1.20,15:57:00,35,export report,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 16:12:00,2026-04-06,192.168.1.20,15:57:00,35,open dashboard,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 16:17:00,2026-04-06,192.168.1.20,15:57:00,35,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 16:22:00,2026-04-06,192.168.1.20,15:57:00,35,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-06 16:27:00,2026-04-06,192.168.1.20,15:57:00,35,logout,logs,2,7
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 08:26:00,2026-04-07,192.168.1.10,08:26:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 08:36:00,2026-04-07,192.168.1.10,08:26:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 08:46:00,2026-04-07,192.168.1.10,08:26:00,60,cat /var/log/auth.log,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 08:56:00,2026-04-07,192.168.1.10,08:26:00,60,cat /var/log/auth.log,logs,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-07 09:00:00,2026-04-07,192.168.1.30,09:00:00,470,login,logs,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 09:06:00,2026-04-07,192.168.1.10,08:26:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 09:16:00,2026-04-07,192.168.1.10,08:26:00,60,logout,logs,3,6
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 09:17:00,2026-04-07,192.168.1.20,09:17:00,75,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 09:27:00,2026-04-07,192.168.1.20,09:17:00,75,open dashboard,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 09:37:00,2026-04-07,192.168.1.20,09:17:00,75,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 09:47:00,2026-04-07,192.168.1.20,09:17:00,75,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 09:57:00,2026-04-07,192.168.1.20,09:17:00,75,open dashboard,system,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-07 09:58:00,2026-04-07,192.168.1.30,09:00:00,470,cd /home/jwalker/docs,system,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 10:07:00,2026-04-07,192.168.1.20,09:17:00,75,export report,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 10:17:00,2026-04-07,192.168.1.20,09:17:00,75,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-07 10:56:00,2026-04-07,192.168.1.30,09:00:00,470,open file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-07 11:54:00,2026-04-07,192.168.1.30,09:00:00,470,save file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-07 12:52:00,2026-04-07,192.168.1.30,09:00:00,470,open file,documents,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 12:58:00,2026-04-07,192.168.1.20,12:58:00,60,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 13:06:00,2026-04-07,192.168.1.20,12:58:00,60,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 13:14:00,2026-04-07,192.168.1.20,12:58:00,60,open dashboard,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 13:22:00,2026-04-07,192.168.1.20,12:58:00,60,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 13:30:00,2026-04-07,192.168.1.20,12:58:00,60,cat /var/log/syslog,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 13:38:00,2026-04-07,192.168.1.20,12:58:00,60,open dashboard,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 13:46:00,2026-04-07,192.168.1.20,12:58:00,60,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-07 13:50:00,2026-04-07,192.168.1.30,09:00:00,470,open file,documents,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 13:59:00,2026-04-07,192.168.1.10,13:59:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 14:04:00,2026-04-07,192.168.1.10,13:59:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 14:09:00,2026-04-07,192.168.1.10,13:59:00,30,top,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 14:14:00,2026-04-07,192.168.1.10,13:59:00,30,apt upgrade,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 14:19:00,2026-04-07,192.168.1.10,13:59:00,30,top,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 14:24:00,2026-04-07,192.168.1.10,13:59:00,30,logout,logs,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-07 14:48:00,2026-04-07,192.168.1.30,09:00:00,470,logout,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-07 15:46:00,2026-04-07,192.168.1.30,09:00:00,470,logout,logs,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 15:58:00,2026-04-07,192.168.1.20,15:58:00,35,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 16:03:00,2026-04-07,192.168.1.20,15:58:00,35,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 16:08:00,2026-04-07,192.168.1.20,15:58:00,35,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 16:13:00,2026-04-07,192.168.1.20,15:58:00,35,cat /var/log/syslog,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 16:18:00,2026-04-07,192.168.1.20,15:58:00,35,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 16:23:00,2026-04-07,192.168.1.20,15:58:00,35,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-07 16:28:00,2026-04-07,192.168.1.20,15:58:00,35,logout,logs,2,7
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 08:31:00,2026-04-08,192.168.1.10,08:31:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 08:41:00,2026-04-08,192.168.1.10,08:31:00,60,apt upgrade,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 08:51:00,2026-04-08,192.168.1.10,08:31:00,60,systemctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 09:01:00,2026-04-08,192.168.1.10,08:31:00,60,htop,system,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-08 09:02:00,2026-04-08,192.168.1.30,09:02:00,470,login,logs,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 09:11:00,2026-04-08,192.168.1.10,08:31:00,60,logout,logs,3,6
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 09:19:00,2026-04-08,192.168.1.20,09:19:00,75,login,logs,2,7
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 09:21:00,2026-04-08,192.168.1.10,08:31:00,60,logout,logs,3,6
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 09:29:00,2026-04-08,192.168.1.20,09:19:00,75,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 09:39:00,2026-04-08,192.168.1.20,09:19:00,75,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 09:49:00,2026-04-08,192.168.1.20,09:19:00,75,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 09:59:00,2026-04-08,192.168.1.20,09:19:00,75,cat /var/log/syslog,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-08 10:00:00,2026-04-08,192.168.1.30,09:02:00,470,login,logs,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 10:09:00,2026-04-08,192.168.1.20,09:19:00,75,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 10:19:00,2026-04-08,192.168.1.20,09:19:00,75,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-08 10:58:00,2026-04-08,192.168.1.30,09:02:00,470,login,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-08 11:56:00,2026-04-08,192.168.1.30,09:02:00,470,edit file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-08 12:54:00,2026-04-08,192.168.1.30,09:02:00,470,edit file,documents,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 12:56:00,2026-04-08,192.168.1.20,12:56:00,60,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 13:04:00,2026-04-08,192.168.1.20,12:56:00,60,open dashboard,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 13:12:00,2026-04-08,192.168.1.20,12:56:00,60,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 13:20:00,2026-04-08,192.168.1.20,12:56:00,60,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 13:28:00,2026-04-08,192.168.1.20,12:56:00,60,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 13:36:00,2026-04-08,192.168.1.20,12:56:00,60,open dashboard,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 13:44:00,2026-04-08,192.168.1.20,12:56:00,60,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-08 13:52:00,2026-04-08,192.168.1.30,09:02:00,470,open file,documents,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 14:00:00,2026-04-08,192.168.1.10,14:00:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 14:05:00,2026-04-08,192.168.1.10,14:00:00,30,systemctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 14:10:00,2026-04-08,192.168.1.10,14:00:00,30,apt update,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 14:15:00,2026-04-08,192.168.1.10,14:00:00,30,htop,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 14:20:00,2026-04-08,192.168.1.10,14:00:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 14:25:00,2026-04-08,192.168.1.10,14:00:00,30,logout,logs,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-08 14:50:00,2026-04-08,192.168.1.30,09:02:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-08 15:48:00,2026-04-08,192.168.1.30,09:02:00,470,logout,logs,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 16:02:00,2026-04-08,192.168.1.20,16:02:00,35,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 16:07:00,2026-04-08,192.168.1.20,16:02:00,35,export report,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 16:12:00,2026-04-08,192.168.1.20,16:02:00,35,cat /var/log/syslog,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 16:17:00,2026-04-08,192.168.1.20,16:02:00,35,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 16:22:00,2026-04-08,192.168.1.20,16:02:00,35,open dashboard,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 16:27:00,2026-04-08,192.168.1.20,16:02:00,35,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-08 16:32:00,2026-04-08,192.168.1.20,16:02:00,35,logout,logs,2,7
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 08:30:00,2026-04-09,192.168.1.10,08:30:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 08:40:00,2026-04-09,192.168.1.10,08:30:00,60,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 08:50:00,2026-04-09,192.168.1.10,08:30:00,60,htop,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 09:00:00,2026-04-09,192.168.1.10,08:30:00,60,top,system,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-09 09:04:00,2026-04-09,192.168.1.30,09:04:00,470,login,logs,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 09:10:00,2026-04-09,192.168.1.10,08:30:00,60,logout,logs,3,6
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 09:11:00,2026-04-09,192.168.1.20,09:11:00,75,login,logs,2,7
